,userStage,correctStage,timeSpent,totalClicks,pid,block,sound,isCorrect
618,5,2,1.69,0,1111,1,1,0.0
619,1,2,2.07,0,1111,1,1,0.0
620,3,3,2.87,0,1111,1,1,1.0
4253,3,2,13.02,0,6040680,1,1,0.0
4259,2,2,2.75,0,6040680,1,1,1.0
4262,5,3,2.74,0,6040680,1,1,0.0
4270,2,1,2.58,0,6040680,1,1,0.0
4272,0,0,3.23,0,6040680,1,1,1.0
4273,2,2,2.1,0,6040680,1,1,1.0
4274,3,5,1.9,0,6040680,1,1,0.0
4275,1,5,4.68,0,6040680,1,1,0.0
4276,1,2,19.42,0,6040680,1,1,0.0
4286,5,5,11.97,0,6040680,1,1,1.0
4297,1,2,17.24,0,6040680,1,1,0.0
4298,2,2,1.32,0,6040680,1,1,1.0
4299,3,0,0.73,0,6040680,1,1,0.0
4300,0,2,1.14,0,6040680,1,1,0.0
4301,2,0,4.66,0,6040680,1,1,0.0
4302,0,0,1.63,0,6040680,1,1,1.0
4303,2,5,1.25,0,6040680,1,1,0.0
4304,0,3,2.03,0,6040680,1,1,0.0
4305,0,2,1.44,0,6040680,1,1,0.0
4306,1,2,0.93,0,6040680,1,1,0.0
4307,2,2,0.95,0,6040680,1,1,1.0
4312,3,5,0.91,0,6040680,1,1,0.0
4315,5,0,2.57,0,6040680,1,1,0.0
4316,0,3,1.26,0,6040680,1,1,0.0
4317,1,3,5.26,0,6040680,1,1,0.0
4318,2,3,0.86,0,6040680,1,1,0.0
4319,3,0,1.07,0,6040680,1,1,0.0
4320,2,2,0.93,0,6040680,1,1,1.0
4321,3,3,0.9,0,6040680,1,1,1.0
4322,5,1,1.03,0,6040680,1,1,0.0
4349,1,2,2.89,0,6040680,2,0,0.0
4350,2,0,1.67,0,6040680,2,0,0.0
4351,5,5,1.38,0,6040680,2,0,1.0
4352,0,2,0.89,0,6040680,2,0,0.0
4353,3,0,0.9,0,6040680,2,0,0.0
4354,0,5,0.74,0,6040680,2,0,0.0
4355,5,3,1.2,0,6040680,2,0,0.0
4356,2,2,1.19,0,6040680,2,0,1.0
4357,3,0,0.9,0,6040680,2,0,0.0
4358,5,2,1.18,0,6040680,2,0,0.0
4359,1,2,0.89,0,6040680,2,0,0.0
4360,0,1,1.18,0,6040680,2,0,0.0
4361,1,3,0.82,0,6040680,2,0,0.0
4362,1,3,0.33,0,6040680,2,0,0.0
4364,1,0,0.37,0,6040680,2,0,0.0
4368,1,2,0.51,0,6040680,2,0,0.0
4371,3,0,0.79,0,6040680,2,0,0.0
4373,3,5,0.54,0,6040680,2,0,0.0
4374,0,3,1.03,0,6040680,2,0,0.0
4375,0,5,0.43,0,6040680,2,0,0.0
4376,0,3,0.23,0,6040680,2,0,0.0
4377,0,3,0.27,0,6040680,2,0,0.0
4378,5,2,0.9,0,6040680,2,0,0.0
4379,5,0,0.51,0,6040680,2,0,0.0
4380,3,3,0.91,0,6040680,2,0,1.0
4381,2,5,0.88,0,6040680,2,0,0.0
4382,3,5,1.69,0,6040680,2,0,0.0
4383,3,2,0.43,0,6040680,2,0,0.0
4384,3,0,0.5,0,6040680,2,0,0.0
4385,0,5,0.81,0,6040680,2,0,0.0
10467,3,2,19.75,0,3874617,1,1,0.0
10468,2,3,14.18,0,3874617,1,1,0.0
10469,2,2,9.53,0,3874617,1,1,1.0
10470,1,2,5.59,0,3874617,1,1,0.0
10471,1,3,16.15,0,3874617,1,1,0.0
10472,3,5,6.27,0,3874617,1,1,0.0
10473,2,0,2.9,0,3874617,1,1,0.0
10474,1,5,7.17,0,3874617,1,1,0.0
10475,2,0,2.68,0,3874617,1,1,0.0
10476,1,2,2.42,0,3874617,1,1,0.0
10477,1,0,3.26,0,3874617,1,1,0.0
10478,2,2,2.77,0,3874617,1,1,1.0
10479,3,3,5.5,0,3874617,1,1,1.0
10480,1,2,13.25,0,3874617,1,1,0.0
10481,1,1,18.81,0,3874617,1,1,1.0
10482,1,2,18.3,0,3874617,1,1,0.0
10483,0,0,2.17,0,3874617,1,1,1.0
10484,5,2,6.69,0,3874617,1,1,0.0
10485,1,5,2.97,0,3874617,1,1,0.0
10486,1,1,1.75,0,3874617,1,1,1.0
10487,2,3,2.52,0,3874617,1,1,0.0
10488,1,3,1.35,0,3874617,1,1,0.0
10489,3,5,22.6,0,3874617,1,1,0.0
10490,1,3,7.6,0,3874617,1,1,0.0
10491,5,5,4.28,0,3874617,1,1,1.0
10492,1,0,2.18,0,3874617,1,1,0.0
10493,1,2,2.05,0,3874617,1,1,0.0
10494,2,0,7.26,0,3874617,1,1,0.0
10495,1,2,1.86,0,3874617,1,1,0.0
10496,2,2,1.63,0,3874617,1,1,1.0
10554,2,2,17.21,0,3874617,2,0,1.0
10565,2,5,2419.26,0,3874617,2,0,0.0
10566,3,3,14.88,0,3874617,2,0,1.0
10567,5,5,9.11,0,3874617,2,0,1.0
10568,2,3,2.14,0,3874617,2,0,0.0
10569,5,5,4.32,0,3874617,2,0,1.0
10570,3,3,27.32,0,3874617,2,0,1.0
10571,2,2,1.29,0,3874617,2,0,1.0
10572,2,5,1.28,0,3874617,2,0,0.0
10573,2,2,1.38,0,3874617,2,0,1.0
10574,1,3,1.57,0,3874617,2,0,0.0
10576,3,2,1.72,0,3874617,2,0,0.0
10579,0,0,3.06,0,3874617,2,0,1.0
10581,0,2,2.19,0,3874617,2,0,0.0
10584,2,2,3.3,0,3874617,2,0,1.0
10587,2,2,4.34,0,3874617,2,0,1.0
10589,0,0,3.34,0,3874617,2,0,1.0
10592,2,5,3.98,0,3874617,2,0,0.0
10595,0,0,3.8,0,3874617,2,0,1.0
10596,5,5,1.79,0,3874617,2,0,1.0
10599,1,5,2.35,0,3874617,2,0,0.0
10601,1,1,1.5,0,3874617,2,0,1.0
10602,2,3,1.68,0,3874617,2,0,0.0
10603,3,2,4.16,0,3874617,2,0,0.0
10604,0,0,2.13,0,3874617,2,0,1.0
10605,0,3,1.42,0,3874617,2,0,0.0
10611,3,3,122.33,0,3874617,2,0,1.0
10612,0,0,1.77,0,3874617,2,0,1.0
10613,5,0,3.11,0,3874617,2,0,0.0
10614,0,0,1.48,0,3874617,2,0,1.0
12616,3,2,1.78,0,5448691,1,0,0.0
12643,2,5,5.7,2,5448691,1,0,0.0
12644,0,0,2.15,0,5448691,1,0,1.0
12675,1,1,28.99,10,5448691,1,0,1.0
12691,3,5,4.33,2,5448691,1,0,0.0
12719,2,2,4.17,2,5448691,1,0,1.0
12745,5,5,6.14,4,5448691,1,0,1.0
12746,2,2,5.46,4,5448691,1,0,1.0
12747,3,3,3.23,2,5448691,1,0,1.0
12748,2,2,3.93,2,5448691,1,0,1.0
12764,2,2,6.75,2,5448691,1,0,1.0
12779,2,2,6.59,4,5448691,1,0,1.0
12803,5,5,8.71,4,5448691,1,0,1.0
12808,3,3,5.03,2,5448691,1,0,1.0
12816,2,2,12.11,6,5448691,1,0,1.0
12819,3,3,4.16,2,5448691,1,0,1.0
12828,5,1,35.23,12,5448691,1,0,0.0
12829,2,2,8.07,4,5448691,1,0,1.0
12830,3,3,1.31,0,5448691,1,0,1.0
12831,0,0,1.96,0,5448691,1,0,1.0
12832,3,3,1.48,0,5448691,1,0,1.0
12833,3,3,1.2,0,5448691,1,0,1.0
12834,2,2,4.18,2,5448691,1,0,1.0
12835,1,0,7.58,2,5448691,1,0,0.0
12836,0,0,1.72,0,5448691,1,0,1.0
12837,1,2,6.0,2,5448691,1,0,0.0
12838,2,2,13.24,4,5448691,2,1,1.0
12839,3,3,3.28,2,5448691,2,1,1.0
12840,2,3,3.58,2,5448691,2,1,0.0
12841,2,2,3.22,2,5448691,2,1,1.0
12842,0,0,1.82,0,5448691,2,1,1.0
12843,0,0,1.14,0,5448691,2,1,1.0
12844,5,5,3.78,2,5448691,2,1,1.0
12845,3,3,3.65,2,5448691,2,1,1.0
12846,5,5,2.71,2,5448691,2,1,1.0
12847,1,2,4.12,2,5448691,2,1,0.0
12848,0,0,1.26,0,5448691,2,1,1.0
12849,1,1,8.9,4,5448691,2,1,1.0
12850,3,3,2.32,2,5448691,2,1,1.0
12851,2,3,1.86,0,5448691,2,1,0.0
12852,0,0,1.31,0,5448691,2,1,1.0
12853,5,5,6.28,2,5448691,2,1,1.0
12854,1,5,8.59,4,5448691,2,1,0.0
12855,0,0,3.18,2,5448691,2,1,1.0
12856,2,2,2.45,2,5448691,2,1,1.0
12857,3,5,4.29,2,5448691,2,1,0.0
12858,2,2,10.32,6,5448691,2,1,1.0
12859,3,3,1.3,0,5448691,2,1,1.0
12860,5,5,6.36,0,5448691,2,1,1.0
12861,1,2,3.72,2,5448691,2,1,0.0
12862,1,0,5.93,0,5448691,2,1,0.0
12863,2,2,4.59,2,5448691,2,1,1.0
12864,0,0,1.37,0,5448691,2,1,1.0
12865,2,3,6.18,0,5448691,2,1,0.0
12866,1,2,7.15,4,5448691,2,1,0.0
12867,5,5,1.79,0,5448691,2,1,1.0
15186,0,2,7.34,4,3395252,1,1,0.0
15187,2,2,6.39,2,3395252,1,1,1.0
15188,3,3,1.51,0,3395252,1,1,1.0
15189,3,3,1.46,0,3395252,1,1,1.0
15190,0,0,3.57,2,3395252,1,1,1.0
15191,0,0,1.91,0,3395252,1,1,1.0
15192,1,5,3.69,2,3395252,1,1,0.0
15193,3,3,1.46,0,3395252,1,1,1.0
15194,1,0,7.8,4,3395252,1,1,0.0
15195,0,2,2.36,2,3395252,1,1,0.0
15196,0,0,1.73,2,3395252,1,1,1.0
15197,0,0,2.79,2,3395252,1,1,1.0
15198,5,5,4.68,2,3395252,1,1,1.0
15199,1,2,7.33,4,3395252,1,1,0.0
15200,0,0,2.03,2,3395252,1,1,1.0
15201,1,2,7.67,2,3395252,1,1,0.0
15202,3,3,1.66,0,3395252,1,1,1.0
15203,3,5,6.03,2,3395252,1,1,0.0
15204,2,1,4.36,2,3395252,1,1,0.0
15205,2,3,2.61,2,3395252,1,1,0.0
15206,5,2,7.34,4,3395252,1,1,0.0
15207,2,5,9.5,4,3395252,1,1,0.0
15208,1,2,6.34,2,3395252,1,1,0.0
15209,5,1,6.15,6,3395252,1,1,0.0
15210,1,5,3.96,4,3395252,1,1,0.0
15211,2,2,2.21,2,3395252,1,1,1.0
15212,3,3,1.17,0,3395252,1,1,1.0
15213,0,2,2.57,2,3395252,1,1,0.0
15214,2,2,6.57,4,3395252,1,1,1.0
15215,2,2,3.3,2,3395252,1,1,1.0
15452,3,2,6.85,2,3395252,2,0,0.0
15453,3,3,1.22,0,3395252,2,0,1.0
15456,0,0,2.93,2,3395252,2,0,1.0
15458,3,3,2.18,2,3395252,2,0,1.0
15459,2,2,4.02,2,3395252,2,0,1.0
15460,5,1,2.84,2,3395252,2,0,0.0
15477,2,2,3.7,2,3395252,2,0,1.0
15532,5,2,6.14,4,3395252,2,0,0.0
15619,2,3,3.59,2,3395252,2,0,0.0
15728,0,0,6.65,4,3395252,2,0,1.0
15812,2,2,2.43,2,3395252,2,0,1.0
15894,5,5,5.43,4,3395252,2,0,1.0
15913,2,3,4.87,4,3395252,2,0,0.0
15929,1,2,6.1,4,3395252,2,0,0.0
15957,2,3,3.58,2,3395252,2,0,0.0
16060,5,5,13.38,10,3395252,2,0,1.0
16067,0,0,2.31,2,3395252,2,0,1.0
16068,3,5,4.7,4,3395252,2,0,0.0
16073,1,5,7.05,6,3395252,2,0,0.0
16082,5,5,7.46,6,3395252,2,0,1.0
16098,2,0,5.9,4,3395252,2,0,0.0
16109,5,5,8.38,8,3395252,2,0,1.0
16115,2,3,3.25,2,3395252,2,0,0.0
16124,0,0,4.99,4,3395252,2,0,1.0
16133,3,5,3.66,4,3395252,2,0,0.0
16139,0,0,2.97,4,3395252,2,0,1.0
16160,0,2,2.34,2,3395252,2,0,0.0
16195,2,2,3.32,2,3395252,2,0,1.0
26318,3,2,441.02,0,1636704,1,0,0.0
26319,3,3,2.08,0,1636704,1,0,1.0
26320,3,3,1.36,0,1636704,1,0,1.0
26321,0,0,1.24,0,1636704,1,0,1.0
26322,2,2,11.01,0,1636704,1,0,1.0
26323,5,5,2.63,0,1636704,1,0,1.0
26324,2,2,1.96,0,1636704,1,0,1.0
26325,3,3,2.0,0,1636704,1,0,1.0
26326,3,3,1.19,0,1636704,1,0,1.0
26327,0,0,1.07,0,1636704,1,0,1.0
26328,3,0,8.06,0,1636704,1,0,0.0
26329,0,0,1.6,0,1636704,1,0,1.0
26330,2,5,9.35,0,1636704,1,0,0.0
26331,5,1,5.62,0,1636704,1,0,0.0
26332,3,2,2.76,0,1636704,1,0,0.0
26333,2,2,1.07,0,1636704,1,0,1.0
26334,5,5,1.67,0,1636704,1,0,1.0
26335,0,3,4.44,0,1636704,1,0,0.0
26336,0,5,1.37,0,1636704,1,0,0.0
26337,5,2,1.77,0,1636704,1,0,0.0
26338,1,5,1.39,0,1636704,1,0,0.0
26339,2,0,7.89,0,1636704,1,0,0.0
26340,3,3,2.91,0,1636704,1,0,1.0
26341,2,2,3.96,0,1636704,1,0,1.0
26342,0,0,4.25,0,1636704,1,0,1.0
26343,3,2,1.91,0,1636704,1,0,0.0
26344,3,2,1.48,0,1636704,1,0,0.0
26345,2,1,1.72,0,1636704,1,0,0.0
26346,5,2,1.45,0,1636704,1,0,0.0
26347,5,2,1.6,0,1636704,1,0,0.0
26348,3,2,15.32,0,1636704,2,1,0.0
26349,5,5,2.39,0,1636704,2,1,1.0
26350,1,0,3.0,0,1636704,2,1,0.0
26351,2,3,1.79,0,1636704,2,1,0.0
26352,3,3,2.13,0,1636704,2,1,1.0
26353,0,0,1.41,0,1636704,2,1,1.0
26354,2,3,3.47,0,1636704,2,1,0.0
26355,0,0,1.31,0,1636704,2,1,1.0
26356,3,5,1.84,0,1636704,2,1,0.0
26357,3,2,1.89,0,1636704,2,1,0.0
26358,5,5,1.44,0,1636704,2,1,1.0
26359,2,5,2.04,0,1636704,2,1,0.0
26360,3,3,6.69,0,1636704,2,1,1.0
26361,1,2,2.45,0,1636704,2,1,0.0
26362,3,3,1.42,0,1636704,2,1,1.0
26363,2,5,1.67,0,1636704,2,1,0.0
26364,5,2,1.38,0,1636704,2,1,0.0
26365,2,2,2.31,0,1636704,2,1,1.0
26366,2,2,7.79,0,1636704,2,1,1.0
26367,5,5,2.18,0,1636704,2,1,1.0
26368,0,0,1.87,0,1636704,2,1,1.0
26369,0,2,0.99,0,1636704,2,1,0.0
26370,1,1,2.51,0,1636704,2,1,1.0
26371,0,0,1.35,0,1636704,2,1,1.0
26372,3,3,2.23,0,1636704,2,1,1.0
26373,0,0,1.54,0,1636704,2,1,1.0
26374,2,2,3.5,0,1636704,2,1,1.0
26375,3,3,2.37,0,1636704,2,1,1.0
26376,0,0,1.49,0,1636704,2,1,1.0
26377,3,5,4.83,0,1636704,2,1,0.0
26853,3,2,4.38,0,4636444,1,0,0.0
26857,2,3,13.84,0,4636444,1,0,0.0
26859,5,2,2.2,0,4636444,1,0,0.0
26861,5,5,2.96,0,4636444,1,0,1.0
26864,1,0,4.18,0,4636444,1,0,0.0
26867,0,2,3.94,0,4636444,1,0,0.0
26869,0,0,1.58,0,4636444,1,0,1.0
26871,3,2,4.89,0,4636444,1,0,0.0
26873,3,5,2.56,0,4636444,1,0,0.0
26876,5,1,5.96,0,4636444,1,0,0.0
26877,3,3,1.66,0,4636444,1,0,1.0
26884,3,0,12.62,0,4636444,1,0,0.0
26886,3,3,1.69,0,4636444,1,0,1.0
26889,2,2,3.25,0,4636444,1,0,1.0
26890,2,2,1.69,0,4636444,1,0,1.0
26891,3,3,2.66,0,4636444,1,0,1.0
26892,2,2,3.15,0,4636444,1,0,1.0
26893,2,1,2.94,0,4636444,1,0,0.0
26894,5,2,1.91,0,4636444,1,0,0.0
26895,2,2,2.28,0,4636444,1,0,1.0
26896,3,3,4.3,0,4636444,1,0,1.0
26897,1,0,5.89,0,4636444,1,0,0.0
26898,2,2,6.05,0,4636444,1,0,1.0
26899,2,5,1.71,0,4636444,1,0,0.0
26900,0,0,3.18,0,4636444,1,0,1.0
26901,5,5,2.31,0,4636444,1,0,1.0
26902,2,5,4.88,0,4636444,1,0,0.0
26903,3,3,1.63,0,4636444,1,0,1.0
26904,3,2,4.74,0,4636444,1,0,0.0
26905,0,0,2.25,0,4636444,1,0,1.0
26906,2,2,11.89,0,174516,1,0,1.0
26907,3,5,4.33,0,174516,1,0,0.0
26908,0,0,6.1,0,174516,1,0,1.0
26909,3,3,11.5,0,174516,1,0,1.0
26910,3,0,44.25,0,174516,1,0,0.0
26911,5,0,4.3,0,174516,1,0,0.0
26912,2,2,1.35,0,174516,1,0,1.0
26913,2,2,2.68,0,174516,1,0,1.0
26914,3,2,3.28,0,174516,1,0,0.0
26915,2,5,0.92,0,174516,1,0,0.0
26916,3,3,2.36,0,174516,1,0,1.0
26917,2,2,2.24,0,174516,1,0,1.0
26918,5,1,7.18,0,174516,1,0,0.0
26919,2,2,3.4,0,174516,1,0,1.0
26920,2,2,1.42,0,174516,1,0,1.0
26921,3,2,2.26,0,174516,1,0,0.0
26922,2,3,4.88,0,174516,1,0,0.0
26923,2,5,2.71,0,174516,1,0,0.0
26924,5,2,1.94,0,174516,1,0,0.0
26925,0,0,4.31,0,174516,1,0,1.0
26926,0,0,0.7,0,174516,1,0,1.0
26927,2,5,5.4,0,174516,1,0,0.0
26928,0,0,5.24,0,174516,1,0,1.0
26929,0,5,0.8,0,174516,1,0,0.0
26930,3,3,2.78,0,174516,1,0,1.0
26931,2,1,5.05,0,174516,1,0,0.0
26932,3,2,0.82,0,174516,1,0,0.0
26933,3,2,4.06,0,4636444,2,1,0.0
26934,3,3,1.79,0,4636444,2,1,1.0
26935,1,5,1.76,0,4636444,2,1,0.0
26936,2,5,1.36,0,4636444,2,1,0.0
26937,1,5,2.59,0,4636444,2,1,0.0
26938,3,3,1.73,0,4636444,2,1,1.0
26939,2,3,3.07,0,4636444,2,1,0.0
26940,3,2,1.38,0,4636444,2,1,0.0
26941,1,5,3.76,0,4636444,2,1,0.0
26942,1,0,1.77,0,4636444,2,1,0.0
26943,2,3,8.49,0,4636444,2,1,0.0
26944,5,5,2.31,0,4636444,2,1,1.0
26945,5,2,55.47,0,174516,1,0,0.0
26946,2,2,4.09,0,4636444,2,1,1.0
26947,3,3,4.13,0,174516,1,0,1.0
26948,2,2,7.67,0,4636444,2,1,1.0
26949,3,3,4.93,0,174516,1,0,1.0
26950,2,2,3.08,0,4636444,2,1,1.0
26951,5,0,6.57,0,4636444,2,1,0.0
26952,1,1,1.75,0,4636444,2,1,1.0
26953,0,0,1.56,0,4636444,2,1,1.0
26954,2,3,2.22,0,4636444,2,1,0.0
26955,3,3,1.41,0,4636444,2,1,1.0
26956,1,0,2.33,0,4636444,2,1,0.0
26957,1,0,3.28,0,4636444,2,1,0.0
26958,2,5,1.72,0,4636444,2,1,0.0
26959,5,2,1.59,0,4636444,2,1,0.0
26960,1,0,1.65,0,4636444,2,1,0.0
26961,2,2,1.89,0,4636444,2,1,1.0
26962,5,5,6.35,0,4636444,2,1,1.0
26963,0,0,1.74,0,4636444,2,1,1.0
26964,3,2,2.33,0,4636444,2,1,0.0
26965,3,3,1.13,0,4636444,2,1,1.0
26966,3,2,7.85,0,174516,2,1,0.0
26967,3,2,6.49,0,174516,2,1,0.0
26968,2,2,3.22,0,174516,2,1,1.0
26969,3,5,4.97,0,174516,2,1,0.0
26970,5,5,3.18,0,174516,2,1,1.0
26971,5,3,0.91,0,174516,2,1,0.0
26972,5,5,1.47,0,174516,2,1,1.0
26973,5,2,1.18,0,174516,2,1,0.0
26974,0,0,3.7,0,174516,2,1,1.0
26975,2,5,4.43,0,174516,2,1,0.0
26976,0,0,4.43,0,174516,2,1,1.0
26977,2,2,4.34,0,174516,2,1,1.0
26978,2,0,3.09,0,174516,2,1,0.0
26979,5,1,5.26,0,174516,2,1,0.0
26980,3,3,40.49,0,174516,2,1,1.0
26981,3,3,3.37,0,174516,2,1,1.0
26982,1,0,19.38,0,174516,2,1,0.0
26983,5,2,3.09,0,174516,2,1,0.0
26984,1,5,4.8,0,174516,2,1,0.0
26985,3,0,4.44,0,174516,2,1,0.0
26986,3,3,1.95,0,174516,2,1,1.0
26987,3,5,0.97,0,174516,2,1,0.0
26988,5,2,4.34,0,174516,2,1,0.0
26989,0,0,4.8,0,174516,2,1,1.0
26990,3,3,3.85,0,174516,2,1,1.0
26991,2,3,3.12,0,174516,2,1,0.0
26992,2,3,4.42,0,174516,2,1,0.0
26993,1,2,2.94,0,174516,2,1,0.0
26994,5,5,3.23,0,174516,2,1,1.0
26995,5,0,3.85,0,174516,2,1,0.0
27153,2,2,8.38,0,4780610,1,0,1.0
27154,3,3,2.67,0,4780610,1,0,1.0
27155,2,2,2.35,0,4780610,1,0,1.0
27156,5,5,3.13,0,4780610,1,0,1.0
27157,1,5,5.97,0,4780610,1,0,0.0
27158,0,0,3.01,0,4780610,1,0,1.0
27159,3,1,4.56,0,4780610,1,0,0.0
27160,3,3,2.42,0,4780610,1,0,1.0
27161,0,0,2.76,0,4780610,1,0,1.0
27162,0,2,0.81,0,4780610,1,0,0.0
27163,5,5,4.53,0,4780610,1,0,1.0
27164,5,3,0.68,0,4780610,1,0,0.0
27165,1,5,3.58,0,4780610,1,0,0.0
27166,5,2,1.45,0,4780610,1,0,0.0
27167,3,0,2.03,0,4780610,1,0,0.0
27168,5,2,1.73,0,4780610,1,0,0.0
27169,2,3,1.89,0,4780610,1,0,0.0
27170,0,0,2.69,0,4780610,1,0,1.0
27171,0,2,0.67,0,4780610,1,0,0.0
27172,3,3,1.54,0,4780610,1,0,1.0
27173,3,2,0.76,0,4780610,1,0,0.0
27174,1,1,3.13,0,4780610,1,0,1.0
27175,5,2,4.0,0,4780610,1,0,0.0
27176,1,0,3.2,0,4780610,1,0,0.0
27177,5,5,2.69,0,4780610,1,0,1.0
27178,5,2,0.94,0,4780610,1,0,0.0
27179,3,2,8.69,0,4780610,1,0,0.0
27180,3,3,3.22,0,4780610,1,0,1.0
27181,2,2,3.02,0,4780610,1,0,1.0
27182,0,0,4.51,0,4780610,1,0,1.0
27183,2,2,5.39,0,4780610,2,1,1.0
27184,5,5,3.17,0,4780610,2,1,1.0
27185,5,2,1.39,0,4780610,2,1,0.0
27186,5,2,1.26,0,4780610,2,1,0.0
27187,2,3,3.15,0,4780610,2,1,0.0
27188,3,2,3.53,0,4780610,2,1,0.0
27189,0,0,4.49,0,4780610,2,1,1.0
27190,0,2,0.82,0,4780610,2,1,0.0
27191,2,5,2.72,0,4780610,2,1,0.0
27192,3,5,4.71,0,4780610,2,1,0.0
27193,3,0,1.47,0,4780610,2,1,0.0
27194,3,2,3.71,0,4780610,2,1,0.0
27195,0,0,3.7,0,4780610,2,1,1.0
27196,2,3,4.79,0,4780610,2,1,0.0
27197,2,5,2.82,0,4780610,2,1,0.0
27198,0,0,2.27,0,4780610,2,1,1.0
27199,3,3,2.51,0,4780610,2,1,1.0
27200,3,3,2.82,0,4780610,2,1,1.0
27201,3,2,1.1,0,4780610,2,1,0.0
27202,5,5,3.84,0,4780610,2,1,1.0
27203,5,3,0.78,0,4780610,2,1,0.0
27204,0,0,3.35,0,4780610,2,1,1.0
27205,2,5,3.37,0,4780610,2,1,0.0
27206,2,5,2.82,0,4780610,2,1,0.0
27207,1,1,3.58,0,4780610,2,1,1.0
27208,3,3,1.99,0,4780610,2,1,1.0
27209,3,0,5.25,0,4780610,2,1,0.0
27210,3,3,2.85,0,4780610,2,1,1.0
27211,2,2,2.85,0,4780610,2,1,1.0
27212,0,0,2.72,0,4780610,2,1,1.0
27287,5,2,3.06,0,4486704,1,0,0.0
27288,2,2,19.31,0,4486704,1,0,1.0
27289,2,0,2.34,0,4486704,1,0,0.0
27290,3,3,3.07,0,4486704,1,0,1.0
27291,3,3,2.29,0,4486704,1,0,1.0
27292,2,2,2.92,0,4486704,1,0,1.0
27293,2,2,1.3,0,4486704,1,0,1.0
27294,2,2,2.47,0,4486704,1,0,1.0
27295,2,5,1.87,0,4486704,1,0,0.0
27296,5,5,2.7,0,4486704,1,0,1.0
27297,5,1,1.59,0,4486704,1,0,0.0
27298,2,0,3.79,0,4486704,1,0,0.0
27299,3,3,2.96,0,4486704,1,0,1.0
27300,2,5,3.67,0,4486704,1,0,0.0
27301,3,2,2.95,0,4486704,1,0,0.0
27302,0,0,2.22,0,4486704,1,0,1.0
27303,0,0,1.09,0,4486704,1,0,1.0
27304,0,0,0.7,0,4486704,1,0,1.0
27305,0,5,2.78,0,4486704,1,0,0.0
27306,0,3,1.48,0,4486704,1,0,0.0
27307,1,0,3.39,0,4486704,1,0,0.0
27308,5,5,3.01,0,4486704,1,0,1.0
27309,5,2,0.67,0,4486704,1,0,0.0
27310,1,1,2.66,0,4486704,1,0,1.0
27311,1,2,0.7,0,4486704,1,0,0.0
27312,5,2,2.72,0,4486704,1,0,0.0
27313,5,2,0.74,0,4486704,1,0,0.0
27314,3,3,1.84,0,4486704,1,0,1.0
27315,3,2,1.22,0,4486704,1,0,0.0
27316,2,3,1.08,0,4486704,1,0,0.0
27317,2,2,6.17,0,4486704,2,1,1.0
27318,2,2,2.0,0,4486704,2,1,1.0
27319,3,2,1.4,0,4486704,2,1,0.0
27320,3,3,2.51,0,4486704,2,1,1.0
27321,3,0,1.3,0,4486704,2,1,0.0
27322,0,0,3.04,0,4486704,2,1,1.0
27323,2,5,5.01,0,4486704,2,1,0.0
27324,2,2,2.61,0,4486704,2,1,1.0
27325,3,5,2.8,0,4486704,2,1,0.0
27326,2,5,1.09,0,4486704,2,1,0.0
27327,2,5,1.23,0,4486704,2,1,0.0
27328,2,3,2.99,0,4486704,2,1,0.0
27329,0,0,1.71,0,4486704,2,1,1.0
27330,2,2,2.56,0,4486704,2,1,1.0
27331,1,2,3.82,0,4486704,2,1,0.0
27332,0,0,2.92,0,4486704,2,1,1.0
27333,0,0,1.42,0,4486704,2,1,1.0
27334,5,1,2.62,0,4486704,2,1,0.0
27335,0,0,0.94,0,4486704,2,1,1.0
27336,5,5,3.69,0,4486704,2,1,1.0
27337,3,3,2.09,0,4486704,2,1,1.0
